date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:02	670/670	---M--	200	added ('OK')	image/png	etag:%227ac5484-29e-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/small_left.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/small_left.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:02	668/668	---M--	200	added ('OK')	image/png	etag:%227ac5466-29c-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/small_right.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/small_right.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:03	807/807	---M--	200	added ('OK')	image/png	etag:%227ac546d-327-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_left.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_left.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:03	820/820	---M--	200	added ('OK')	image/png	etag:%227ac548a-334-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_right.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_right.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:03	846/846	---M--	200	added ('OK')	image/png	etag:%227ac5481-34e-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/small_left_boxed.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/small_left_boxed.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:03	807/807	---M--	200	added ('OK')	image/png	etag:%227ac5435-327-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/small_right_boxed.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/small_right_boxed.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:03	43543/43543	---M--	200	added ('OK')	image/png	etag:%227ac546c-aa17-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/arrowleft.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/arrowleft.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:04	43719/43719	---M--	200	added ('OK')	image/png	etag:%227ac5475-aac7-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/arrowright.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/arrowright.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:04	348/348	---M--	200	added ('OK')	image/png	etag:%227ac5483-15c-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_left2.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_left2.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:04	343/343	---M--	200	added ('OK')	image/png	etag:%227ac547d-157-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_right2.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/arrow_right2.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:04	125/125	---M--	200	added ('OK')	image/png	etag:%227ac5456-7d-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/timer.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/timer.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:05	184/184	---M--	200	added ('OK')	image/png	etag:%227ac5451-b8-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/coloredbg.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/coloredbg.png	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:05	2545/2545	---M--	200	added ('OK')	image/gif	etag:%227ac5488-9f1-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/assets/loader.gif	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/assets/loader.gif	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:05	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227ac5408-2f68-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.eot	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.eot	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:05	7536/7536	---M--	200	added ('OK')	font/woff	etag:%227ac540d-1d70-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.woff	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.woff	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:06	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%227ac540b-2ec0-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.ttf	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.ttf	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:06	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%227ac5410-34dc-5bc9ef6619c00%22	https://www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.svg	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/rs-plugin/font/revicons-5510888.svg	(from https://www.cal-gh.com/assets/plugin/rs-plugin/css/settings.css)
12:11:06	208294/208294	---M-Z	200	added ('OK')	text/css	etag:%227ac53fc-32da6-5bc9ef6619c00-gzip%22	https://www.cal-gh.com/assets/plugin/plugin-css/plugin.min.css	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/plugin-css/plugin.min.css	(from https://www.cal-gh.com/assets/css/skin/color.css)
12:11:07	29063/29063	---M-Z	200	added ('OK')	text/css	etag:%227ac53dc-7187-5bc9ef6619c00-gzip%22	https://www.cal-gh.com/assets/plugin/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/plugin/font-awesome/css/font-awesome.min.css	(from https://www.cal-gh.com/assets/css/skin/color.css)
12:11:07	143750/143750	---M-Z	200	added ('OK')	text/css	etag:%227a60d42-23186-5bc9ef6619c00-gzip%22	https://www.cal-gh.com/assets/css/style.min.css	C:/My%20Web%20Sites/cal/www.cal-gh.com/assets/css/style.min.css	(from https://www.cal-gh.com/assets/css/skin/color.css)
12:11:07	3135/3135	---M--	200	added ('OK')	image/png	etag:%227a41721-c3f-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/icon-building.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/icon-building.png	(from https://www.cal-gh.com/about.html)
12:11:07	2290/2290	---M--	200	added ('OK')	image/png	etag:%227a41723-8f2-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/icon-machine.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/icon-machine.png	(from https://www.cal-gh.com/about.html)
12:11:08	4006/4006	---M--	200	added ('OK')	image/png	etag:%227a4171b-fa6-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/icon-awards.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/icon-awards.png	(from https://www.cal-gh.com/about.html)
12:11:08	2715/2715	---M--	200	added ('OK')	image/png	etag:%227a4171d-a9b-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/icon-worker.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/icon-worker.png	(from https://www.cal-gh.com/about.html)
12:11:08	84763/84763	---M--	200	added ('OK')	image/jpeg	etag:%227a406ab-14b1b-5bc9ef6802080%22	https://www.cal-gh.com/images/body/choose11.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/choose11.jpg	(from https://www.cal-gh.com/about.html)
12:11:09	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2007%20Jun%202023%2016:11:11%20GMT	https://www.cal-gh.com/apple-touch-icon.	C:/My%20Web%20Sites/cal/www.cal-gh.com/apple-touch-icon	(from https://www.cal-gh.com/history.html)
12:11:09	354245/354245	---M--	200	added ('OK')	image/png	etag:%227a406ce-567c5-5bc9ef6802080%22	https://www.cal-gh.com/images/body/service200.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/service200.png	(from https://www.cal-gh.com/about.html)
12:11:09	98539/98539	---M--	200	added ('OK')	image/jpeg	etag:%227a406c2-180eb-5bc9ef6802080%22	https://www.cal-gh.com/images/body/historya.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/historya.jpg	(from https://www.cal-gh.com/history.html)
12:11:09	69540/69540	---M--	200	added ('OK')	image/jpeg	etag:%227a406cc-10fa4-5bc9ef6802080%22	https://www.cal-gh.com/images/body/historyb.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/historyb.jpg	(from https://www.cal-gh.com/history.html)
12:11:09	111842/111842	---M--	200	added ('OK')	image/jpeg	etag:%227a406c5-1b4e2-5bc9ef6802080%22	https://www.cal-gh.com/images/body/historyc.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/body/historyc.jpg	(from https://www.cal-gh.com/history.html)
12:11:10	70041/70041	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Jun%202023%2016:11:12%20GMT	https://themepiko.com/conshtml/masterslider/masterslider.min.js	C:/My%20Web%20Sites/cal/themepiko.com/conshtml/masterslider/masterslider.min.6d.delayed	(from https://www.cal-gh.com/history.html)
12:11:11	1934/1934	---M--	200	added ('OK')	image/png	etag:%227a41720-78e-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/safety.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/safety.png	(from https://www.cal-gh.com/corevalue.html)
12:11:11	2171/2171	---M--	200	added ('OK')	image/png	etag:%227a4171c-87b-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/worker.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/worker.png	(from https://www.cal-gh.com/corevalue.html)
12:11:11	2330/2330	---M--	200	added ('OK')	image/png	etag:%227a41724-91a-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/quality.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/quality.png	(from https://www.cal-gh.com/corevalue.html)
12:11:11	1833/1833	---M--	200	added ('OK')	image/png	etag:%227a41722-729-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/engineer.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/engineer.png	(from https://www.cal-gh.com/corevalue.html)
12:11:11	1821/1821	---M--	200	added ('OK')	image/png	etag:%227a4171e-71d-5bc9ef69ea500%22	https://www.cal-gh.com/images/icon/process06.png	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/icon/process06.png	(from https://www.cal-gh.com/corevalue.html)
12:11:12	37646/37646	---M--	200	added ('OK')	image/jpeg	etag:%227a40716-930e-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr1.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr1.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:12	25943/25943	---M--	200	added ('OK')	image/jpeg	etag:%227a4075d-6557-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/1n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/1n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:12	33654/33654	---M--	200	added ('OK')	image/jpeg	etag:%227a409d0-8376-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/2n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/2n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:12	15194/15194	---M--	200	added ('OK')	image/jpeg	etag:%227a40772-3b5a-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/3n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/3n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:13	19813/19813	---M--	200	added ('OK')	image/jpeg	etag:%227a406f0-4d65-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/5n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/5n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:13	14939/14939	---M--	200	added ('OK')	image/jpeg	etag:%227a406e5-3a5b-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/6n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/6n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:13	16090/16090	---M--	200	added ('OK')	image/jpeg	etag:%227a40750-3eda-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/8n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/8n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:13	43729/43729	---M--	200	added ('OK')	image/jpeg	etag:%227a409ce-aad1-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr2.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr2.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:13	20496/20496	---M--	200	added ('OK')	image/jpeg	etag:%227a4074c-5010-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/9n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/9n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:14	18775/18775	---M--	200	added ('OK')	image/jpeg	etag:%227a406e3-4957-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/10n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/10n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:14	32648/32648	---M--	200	added ('OK')	image/jpeg	etag:%227a40751-7f88-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/11n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/11n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:14	16580/16580	---M--	200	added ('OK')	image/jpeg	etag:%227a4088a-40c4-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/12n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/12n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:14	23995/23995	---M--	200	added ('OK')	image/jpeg	etag:%227a409cf-5dbb-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/13n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/13n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:15	25410/25410	---M--	200	added ('OK')	image/jpeg	etag:%227a406e1-6342-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/14n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/14n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:15	21977/21977	---M--	200	added ('OK')	image/jpeg	etag:%227a4071c-55d9-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/15n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/15n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:15	19430/19430	---M--	200	added ('OK')	image/jpeg	etag:%227a40aee-4be6-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/16N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/16N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:15	30426/30426	---M--	200	added ('OK')	image/jpeg	etag:%227a406df-76da-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/17N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/17N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:15	27194/27194	---M--	200	added ('OK')	image/jpeg	etag:%227a40af2-6a3a-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/18N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/18N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:16	19030/19030	---M--	200	added ('OK')	image/jpeg	etag:%227a40709-4a56-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/19N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/19N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:16	18719/18719	---M--	200	added ('OK')	image/jpeg	etag:%227a40714-491f-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/20N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/20N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:16	22746/22746	---M--	200	added ('OK')	image/jpeg	etag:%227a406ef-58da-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/21N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/21N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:16	19763/19763	---M--	200	added ('OK')	image/jpeg	etag:%227a4075a-4d33-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/22N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/22N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:16	25349/25349	---M--	200	added ('OK')	image/jpeg	etag:%227a4070c-6305-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/23N.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/23N.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:17	31076/31076	---M--	200	added ('OK')	image/jpeg	etag:%227a409d6-7964-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/25n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/25n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:17	35375/35375	---M--	200	added ('OK')	image/jpeg	etag:%227a406da-8a2f-5bc9ef6802080%22	https://www.cal-gh.com/images/portfolio/thumbnails/26n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/26n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:17	21976/21976	---M--	200	added ('OK')	image/jpeg	etag:%227a407f4-55d8-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/27n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/27n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:17	26434/26434	---M--	200	added ('OK')	image/jpeg	etag:%227a411a6-6742-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/28n.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/28n.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:18	35841/35841	---M--	200	added ('OK')	image/jpeg	etag:%227a4124b-8c01-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr3.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr3.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:18	51197/51197	---M--	200	added ('OK')	image/jpeg	etag:%227a40719-c7fd-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr4.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr4.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:18	63151/63151	---M--	200	added ('OK')	image/jpeg	etag:%227a40717-f6af-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr5.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr5.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:18	53549/53549	---M--	200	added ('OK')	image/jpeg	etag:%227a40770-d12d-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr6.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr6.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:18	58376/58376	---M--	200	added ('OK')	image/jpeg	etag:%227a4078e-e408-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr7.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr7.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:19	58790/58790	---M--	200	added ('OK')	image/jpeg	etag:%227a40775-e5a6-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr8.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr8.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:19	44588/44588	---M--	200	added ('OK')	image/jpeg	etag:%227a40a62-ae2c-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/l_agr9.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/l_agr9.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:19	37248/37248	---M--	200	added ('OK')	image/jpeg	etag:%227a4124c-9180-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/w1.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/w1.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:19	51618/51618	---M--	200	added ('OK')	image/jpeg	etag:%227a409d9-c9a2-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/w3.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/w3.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:19	44074/44074	---M--	200	added ('OK')	image/jpeg	etag:%227a409ca-ac2a-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/w4.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/w4.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:20	39433/39433	---M--	200	added ('OK')	image/jpeg	etag:%227a40754-9a09-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/w5.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/w5.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:20	48498/48498	---M--	200	added ('OK')	image/jpeg	etag:%227a40702-bd72-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/w6.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/w6.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:20	35340/35340	---M--	200	added ('OK')	image/jpeg	etag:%227a40964-8a0c-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/37.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/37.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:20	33042/33042	---M--	200	added ('OK')	image/jpeg	etag:%227a406ea-8112-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/16.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/16.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:21	54768/54768	---M--	200	added ('OK')	image/jpeg	etag:%227a4083d-d5f0-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/off1.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/off1.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:21	13969/13969	---M--	200	added ('OK')	image/jpeg	etag:%227a406f1-3691-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/off2.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/off2.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:21	88519/88519	---M--	200	added ('OK')	image/jpeg	etag:%227a4078f-159c7-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/17.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/17.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:21	13818/13818	---M--	200	added ('OK')	image/jpeg	etag:%227a40798-35fa-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/bnk1.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/bnk1.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:21	19216/19216	---M--	200	added ('OK')	image/jpeg	etag:%227a4074f-4b10-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/bnk2.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/bnk2.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:22	13934/13934	---M--	200	added ('OK')	image/jpeg	etag:%227a409c2-366e-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/bnk3.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/bnk3.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:22	16255/16255	---M--	200	added ('OK')	image/jpeg	etag:%227a40763-3f7f-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/bnk4.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/bnk4.jpg	(from https://www.cal-gh.com/portfolio1.html)
12:11:22	13048/13048	---M--	200	added ('OK')	image/jpeg	etag:%227a4078d-32f8-5bc9ef68f62c0%22	https://www.cal-gh.com/images/portfolio/thumbnails/bnk5.jpg	C:/My%20Web%20Sites/cal/www.cal-gh.com/images/portfolio/thumbnails/bnk5.jpg	(from https://www.cal-gh.com/portfolio1.html)
